"ProductId","Name","SKU","Status","QCStatus","Visible"
"37e3975b-7f8d-48c4-a230-3e778b90d498","100 Watts Solar Panel Full Kit + 80AH Battery +300w Powerful Inverter +10 Amp Charge Controller",,,,"True"
"ef9f44a2-933b-4b70-95c9-01a60251eb65","100 Watts Solar Panel Full Kit + 80AH Battery +300w Powerful Inverter +10 Amp Charge Controller + Bulbs + Cable 25 Years Warranty",,,,"True"
"ef9f44a2-933b-4b70-95c9-01a60251eb65","100 Watts Solar Panel Full Kit + 80AH Battery +300w Powerful Inverter +10 Amp Charge Controller + Bulbs + Cable 25 Years Warranty",,,,"True"
"4dfca2fd-8e1b-4034-8622-bb033abbc79f","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller",,,,"True"
"ce0267f6-0cbc-446e-97b7-be262420bdf1","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4DC Bulbs German Technology",,,,"True"
"33436273-e011-4a90-bf2e-c5b9d8ac016b","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4DC Bulbs + Free Extension German Technology",,,,"True"
"8f91e30d-0806-44c8-bb2f-a4075f9ec8ee","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller",,,,"True"
"914f6762-def3-41e8-9bee-a9241a0ee3a3","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4DC Bulbs German Technology",,,,"True"
"3d553c51-b30e-4023-9db0-32dc321a4c58","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4DC Bulbs + Free Extension German Technology",,,,"True"
"2d1199d3-dbf3-4f4c-9264-8340627efe11","120 Watts Solar Panel + 300 Watts Inverter + 10AH Solar  Controller + Free Bulbs DC German Technology ",,,,"True"
"95c77808-efce-4a0a-8a5e-8d70d981247e","120 Watts Solar Panel + 300 Watts Inverter + 10AH Solar  Controller + Free Bulbs DC German Technology 25 Years Warranty",,,,"True"
"47193880-bdfa-455c-a50d-ad38c2c60bfa","120 Watts Solar Panel + 300 Watts Inverter + 10AH Solar  Controller + Free Bulbs DC",,,,"True"
"7d5924f3-6e92-41ed-9fa6-5dc1d5780d71","120 Watts Solar Panel + 300 Watts Inverter + 10AH Solar  Controller + Free Bulbs DC German Technology",,,,"True"
"ad7b9f38-019a-48fb-b24c-fa6b7b1ef57f","120 Watts Solar Panel + 300 Watts Inverter + 10AH Solar  Controller + Free Bulbs DC German Technology 25 Years Warranty",,,,"True"
"58e62c68-88fb-4301-b012-fed5a768ce7f","120 Watts Solar Panel All Weather Full KIT + Free 22 Inches Digital TV + 300W Inverter + 100ah Battery 25 Years Warrant",,,,"True"
"4e2179c2-b5eb-408c-af9f-527fe3d5d469","120 Watts Solar Panel All Weather Full KIT + Free 24 Inches Digital TV + 300W Inverter + 100ah Battery 25 Years Warrant",,,,"True"
"ec0e4b0f-e317-4571-8652-e1fe8253f066","120 Watts Solar Panel All Weather Full KIT + Free 32 Inches Digital TV + 300W Inverter + 100ah Battery 25 Years Warrant",,,,"True"
"56f0fcd4-23d7-4ac5-be37-085244a3b2e0","120 Watts Solar Panel  All Weather 120W Solar Panel  German Technology 25 Years Warranty",,,,"True"
"9c040199-877b-4df9-b6f8-5da1b758663e","120 Watts Solar Panel  All Weather 120W Solar Panel  German Technology 25 Years Warranty",,,,"True"
"ca494661-eea9-4432-9e8b-cc61d28a6027","120 Watts Solar Panel  All Weather 120W Solar Panel  + 300 Watts Inverter + Controller + DC Bulbs German Technology 25 Years Warranty",,,,"True"
"260f8f1b-53af-487c-b215-d1053a9889f3","500 Watts Solar Panel Full Kit + 200AH Battery + 600W Inverter + 20AH Controller + Bulbs",,,,"True"
"5542cfb8-1ce9-4356-b697-263acd397ccc","500 Watts Solar Panel Full Kit + 200AH Battery + 1000W Inverter + 30AH Controller + Bulbs",,,,"True"
"6ae66169-67ed-4821-802f-ba70c0813559","500 Watts Solar Panel Full Kit + 200AH Battery + 1000W Inverter + 30AH Controller + Free 32 DC Solar TV",,,,"True"
"7ec834b0-2990-4ec3-b79f-8309aabcf633","500 Watts Solar Panel Full Kit + 200AH Battery + 1000W Inverter + 30AH Controller + Free 32 DC Solar TV",,,,"True"
"4d1b9750-bc03-4632-a404-98ef4d66e967","300 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty",,,,"True"
"36a86db5-4954-4ce6-9954-2ca7c5cf5151","Original 300 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty",,,,"True"
