"ProductId","Name","SKU","AnyImage","Price","StatusSet","Visible","RawVisibleFlag","QCSet"
"93abd7b4-b92a-4802-9dc1-0486f91d26ff","60 Watts Solar Panel Full Kit + 80AH Solar Battery + Inverter + Controller","60AB","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"715de2a6-2f51-449d-b910-e0f16364c16e","60 Watts Solar Panel Full Kit + 80AH Solar Battery + Inverter + Controller + Cables + Bulbs","60ABC","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"fdd4279d-6e16-499f-9e85-04c4e7b85bca","50 Watts Solar Panel Full Kit + 80AH Solar Battery + Inverter + Controller","50AH","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"a562579b-e14c-46b7-8465-24110fb070f0","50 Watts Solar Panel Full Kit + 80AH Solar Battery + Inverter + Controller","60ACA","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"5c9bac30-4c57-46cd-9cc9-fc1c27a9864b","50 Watts Solar Panel Full Kit + 80AH Solar Battery + Inverter + Controller + Cables + Bulbs","60ABCXX","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"ea5239e6-e0ca-4ed6-9e27-df0f1bb5b713","80 Watts Solar Panel Full Kit + 80AH Solar Battery + Inverter + Controller","80WattsA","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"996f2344-039e-4b8f-a85b-1ee6d411e00e","80 Watts Solar Panel Full Kit + 80AH Solar Battery + Inverter + Controller","80WattsB","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"74b4ffed-7119-4b83-851f-c81dc0b63ae2","80 Watts Solar Panel Full Kit + 80AH Solar Battery + Inverter + Controller","80WattsC","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"6103514b-755a-4b4e-80f9-9e0229cefc6f","80 Watts Solar Panel Full Kit + 80AH Solar Battery + Inverter + Controller + Cables + Bulbs","80WattsL","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"a602b7db-d73f-49ab-853c-40b580ac3623","100 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller","SOLARMAX100WA","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"c80dadff-d96c-4f31-8be4-2194ad6cf89c","100 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4 DC Bulbs","SOLARMAX100WB","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"27b510d6-6478-48e0-ac2b-71d4ee3a96f7","100 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4 DC Bulbs + Free Cables + Free Extension","SOLARMAX100WC","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"fdcac6e8-e828-43fd-b7dd-48535af1b470","100 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4 DC Bulbs + Free Cables + Free Extension","Sunlight Solar 100W VBG","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"278035e2-c41d-4600-a33e-30ba21565313","100 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4 DC Bulbs","sunlight solar 100w klo","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"fcdf900b-7189-4e7b-80f7-64f39b66795e","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller","Sunlight Solar 120w 4e6","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
